Product_key,ProductItem_key,ProductName,Product_category,Sub_category,Standard_cost,Colour,Size,Product_line,Model_name,Product_description,Product_status
424,RW-R820,HL Road Rear Wheel,Bikes,Wheels,158.5346,Black,NULL,R ,HL Road Rear Wheel,Strong rear wheel with double-walled rim.,Outdate
424,RW-R820,HL Road Rear Wheel,Components,Wheels,158.5346,Black,NULL,R ,HL Road Rear Wheel,Strong rear wheel with double-walled rim.,Outdate
424,RW-R820,HL Road Rear Wheel,Clothing,Wheels,158.5346,Black,NULL,R ,HL Road Rear Wheel,Strong rear wheel with double-walled rim.,Outdate
424,RW-R820,HL Road Rear Wheel,Accessories,Wheels,158.5346,Black,NULL,R ,HL Road Rear Wheel,Strong rear wheel with double-walled rim.,Outdate
425,RW-T905,Touring Rear Wheel,Bikes,Wheels,108.7844,Black,NULL,T ,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,Outdate
425,RW-T905,Touring Rear Wheel,Components,Wheels,108.7844,Black,NULL,T ,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,Outdate
425,RW-T905,Touring Rear Wheel,Clothing,Wheels,108.7844,Black,NULL,T ,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,Outdate
425,RW-T905,Touring Rear Wheel,Accessories,Wheels,108.7844,Black,NULL,T ,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,Outdate
426,FR-M63B-40,"ML Mountain Frame - Black, 40",Bikes,Mountain Frames,185.8193,Black,40,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
426,FR-M63B-40,"ML Mountain Frame - Black, 40",Components,Mountain Frames,185.8193,Black,40,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
426,FR-M63B-40,"ML Mountain Frame - Black, 40",Clothing,Mountain Frames,185.8193,Black,40,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
426,FR-M63B-40,"ML Mountain Frame - Black, 40",Accessories,Mountain Frames,185.8193,Black,40,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
427,FR-M63B-44,"ML Mountain Frame - Black, 44",Bikes,Mountain Frames,185.8193,Black,44,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
427,FR-M63B-44,"ML Mountain Frame - Black, 44",Components,Mountain Frames,185.8193,Black,44,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
427,FR-M63B-44,"ML Mountain Frame - Black, 44",Clothing,Mountain Frames,185.8193,Black,44,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
427,FR-M63B-44,"ML Mountain Frame - Black, 44",Accessories,Mountain Frames,185.8193,Black,44,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
428,FR-M63B-48,"ML Mountain Frame - Black, 48",Bikes,Mountain Frames,185.8193,Black,48,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
428,FR-M63B-48,"ML Mountain Frame - Black, 48",Components,Mountain Frames,185.8193,Black,48,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
428,FR-M63B-48,"ML Mountain Frame - Black, 48",Clothing,Mountain Frames,185.8193,Black,48,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
428,FR-M63B-48,"ML Mountain Frame - Black, 48",Accessories,Mountain Frames,185.8193,Black,48,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,Outdate
429,FR-R72Y-40,"ML Road Frame-W - Yellow, 40",Bikes,Road Frames,300.1188,Yellow,40,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
429,FR-R72Y-40,"ML Road Frame-W - Yellow, 40",Components,Road Frames,300.1188,Yellow,40,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
429,FR-R72Y-40,"ML Road Frame-W - Yellow, 40",Clothing,Road Frames,300.1188,Yellow,40,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
429,FR-R72Y-40,"ML Road Frame-W - Yellow, 40",Accessories,Road Frames,300.1188,Yellow,40,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
430,FR-R72Y-40,"ML Road Frame-W - Yellow, 40",Bikes,Road Frames,360.9428,Yellow,40,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
430,FR-R72Y-40,"ML Road Frame-W - Yellow, 40",Components,Road Frames,360.9428,Yellow,40,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
430,FR-R72Y-40,"ML Road Frame-W - Yellow, 40",Clothing,Road Frames,360.9428,Yellow,40,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
430,FR-R72Y-40,"ML Road Frame-W - Yellow, 40",Accessories,Road Frames,360.9428,Yellow,40,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
431,FR-R72Y-42,"ML Road Frame-W - Yellow, 42",Bikes,Road Frames,300.1188,Yellow,42,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
431,FR-R72Y-42,"ML Road Frame-W - Yellow, 42",Components,Road Frames,300.1188,Yellow,42,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
431,FR-R72Y-42,"ML Road Frame-W - Yellow, 42",Clothing,Road Frames,300.1188,Yellow,42,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
431,FR-R72Y-42,"ML Road Frame-W - Yellow, 42",Accessories,Road Frames,300.1188,Yellow,42,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
432,FR-R72Y-42,"ML Road Frame-W - Yellow, 42",Bikes,Road Frames,360.9428,Yellow,42,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
432,FR-R72Y-42,"ML Road Frame-W - Yellow, 42",Components,Road Frames,360.9428,Yellow,42,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
432,FR-R72Y-42,"ML Road Frame-W - Yellow, 42",Clothing,Road Frames,360.9428,Yellow,42,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
432,FR-R72Y-42,"ML Road Frame-W - Yellow, 42",Accessories,Road Frames,360.9428,Yellow,42,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
433,FR-R72Y-44,"ML Road Frame-W - Yellow, 44",Bikes,Road Frames,300.1188,Yellow,44,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
433,FR-R72Y-44,"ML Road Frame-W - Yellow, 44",Components,Road Frames,300.1188,Yellow,44,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
433,FR-R72Y-44,"ML Road Frame-W - Yellow, 44",Clothing,Road Frames,300.1188,Yellow,44,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
433,FR-R72Y-44,"ML Road Frame-W - Yellow, 44",Accessories,Road Frames,300.1188,Yellow,44,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
434,FR-R72Y-44,"ML Road Frame-W - Yellow, 44",Bikes,Road Frames,360.9428,Yellow,44,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
434,FR-R72Y-44,"ML Road Frame-W - Yellow, 44",Components,Road Frames,360.9428,Yellow,44,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
434,FR-R72Y-44,"ML Road Frame-W - Yellow, 44",Clothing,Road Frames,360.9428,Yellow,44,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
434,FR-R72Y-44,"ML Road Frame-W - Yellow, 44",Accessories,Road Frames,360.9428,Yellow,44,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
435,FR-R72Y-48,"ML Road Frame-W - Yellow, 48",Bikes,Road Frames,300.1188,Yellow,48,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
435,FR-R72Y-48,"ML Road Frame-W - Yellow, 48",Components,Road Frames,300.1188,Yellow,48,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
435,FR-R72Y-48,"ML Road Frame-W - Yellow, 48",Clothing,Road Frames,300.1188,Yellow,48,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
435,FR-R72Y-48,"ML Road Frame-W - Yellow, 48",Accessories,Road Frames,300.1188,Yellow,48,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Outdate
436,FR-R72Y-48,"ML Road Frame-W - Yellow, 48",Bikes,Road Frames,360.9428,Yellow,48,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
436,FR-R72Y-48,"ML Road Frame-W - Yellow, 48",Components,Road Frames,360.9428,Yellow,48,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
436,FR-R72Y-48,"ML Road Frame-W - Yellow, 48",Clothing,Road Frames,360.9428,Yellow,48,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
436,FR-R72Y-48,"ML Road Frame-W - Yellow, 48",Accessories,Road Frames,360.9428,Yellow,48,R ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",Current
437,FR-R92B-62,"HL Road Frame - Black, 62",Bikes,Road Frames,722.2568,Black,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
437,FR-R92B-62,"HL Road Frame - Black, 62",Components,Road Frames,722.2568,Black,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
437,FR-R92B-62,"HL Road Frame - Black, 62",Clothing,Road Frames,722.2568,Black,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
437,FR-R92B-62,"HL Road Frame - Black, 62",Accessories,Road Frames,722.2568,Black,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
438,FR-R92B-62,"HL Road Frame - Black, 62",Bikes,Road Frames,868.6342,Black,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
438,FR-R92B-62,"HL Road Frame - Black, 62",Components,Road Frames,868.6342,Black,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
438,FR-R92B-62,"HL Road Frame - Black, 62",Clothing,Road Frames,868.6342,Black,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
438,FR-R92B-62,"HL Road Frame - Black, 62",Accessories,Road Frames,868.6342,Black,62,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
439,FR-R92B-44,"HL Road Frame - Black, 44",Bikes,Road Frames,722.2568,Black,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
439,FR-R92B-44,"HL Road Frame - Black, 44",Components,Road Frames,722.2568,Black,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
439,FR-R92B-44,"HL Road Frame - Black, 44",Clothing,Road Frames,722.2568,Black,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
439,FR-R92B-44,"HL Road Frame - Black, 44",Accessories,Road Frames,722.2568,Black,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Outdate
440,FR-R92B-44,"HL Road Frame - Black, 44",Bikes,Road Frames,868.6342,Black,44,R ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Current
